Car Make,Car Model,Year,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD),Car Age,HP per Liter,Torque to HP Ratio,Price Category,Car Make_encoded,Car Model_encoded,Price Category_encoded
McLaren,Senna,2020,0.47619047619047616,0.3342495876855415,0.3406466512702078,0.19148936170212771,1500000.0,0.05172413793103449,0.5239612188365652,0.3287424986600789,Ultra Luxury,21,157,3
Porsche,Taycan Turbo S,2022,,0.31280923584387027,0.44688221709006926,0.17021276595744683,185000.0,0.017241379310344827,,0.7037752261090665,High End,28,166,1
Chevrolet,Camaro ZL1,2022,0.738095238095238,0.25783397471137987,0.37528868360277134,0.36170212765957444,65000.0,0.017241379310344827,0.1655794835135376,0.6615504289976896,Entry Level,9,52,0
Audi,RS 7 Sportback,2022,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,114000.0,0.017241379310344827,0.33199445983379505,0.6593177303348631,Mid Range,5,139,2
Porsche,Cayman GT4,2022,0.47619047619047616,0.1280923584387026,0.1784064665127021,0.5106382978723405,102550.0,0.017241379310344827,0.16038781163434904,0.32688831421096176,Mid Range,28,54,2
Lamborghini,Aventador,2022,0.7738095238095237,0.3238042880703683,0.30658198614318705,0.21276595744680848,393695.0,0.017241379310344827,0.21841039846580015,0.2519836063670454,Ultra Luxury,16,34,3
Lamborghini,Aventador S,2022,0.7738095238095237,0.3012644310060473,0.29272517321016167,0.23404255319148937,460247.0,0.017241379310344827,0.19394843383763052,0.2597197980509448,Ultra Luxury,16,35,3
Audi,RS 6 Avant,2022,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.27659574468085113,110045.0,0.017241379310344827,0.33199445983379505,0.6593177303348631,Mid Range,5,137,2
Mercedes-Benz,AMG C 63 S,2021,0.47619047619047616,0.177020340846619,0.2979214780600462,0.4042553191489362,77400.0,0.034482758620689655,0.24667590027700834,0.6956534584738264,Mid Range,23,24,2
Nissan,370Z Nismo,2020,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.6808510638297872,46815.0,0.05172413793103449,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Audi,TT RS,2021,0.2976190476190476,0.11709730621220453,0.20438799076212472,0.3829787234042553,67895.0,0.034482758620689655,0.3701939058171746,0.5275885092280929,Entry Level,5,162,0
Chevrolet,Corvette Z06,2023,0.6547619047619048,0.2440901594282573,0.37528868360277134,0.17021276595744683,85000.0,0.0,0.19969780911609167,0.7143314253869107,Mid Range,9,72,2
Lamborghini,Urus,2022,0.47619047619047616,0.25288620120945576,0.36143187066974597,0.297872340425532,218009.0,0.017241379310344827,0.38047091412742384,0.6306723109852747,High End,16,167,1
Mercedes-Benz,AMG GT 63 S,2021,0.47619047619047616,0.24683892248488182,0.3833718244803695,0.27659574468085113,162900.0,0.034482758620689655,0.3698060941828255,0.732762884443464,High End,23,29,1
Ferrari,Portofino M,2022,0.46428571428571425,0.23694337548103356,0.3233256351039261,0.36170212765957444,245000.0,0.017241379310344827,0.3675687193692735,0.5494339333996708,High End,11,129,1
Bugatti,Chiron,2021,0.9523809523809523,0.7135788894997251,0.6812933025404156,0.14893617021276595,3000000.0,0.034482758620689655,0.47596952908587264,0.39479049119550746,Ultra Luxury,8,64,3
Porsche,Cayman GT4,2022,0.47619047619047616,0.1280923584387026,0.1784064665127021,0.5106382978723405,100200.0,0.017241379310344827,0.16038781163434904,0.32688831421096176,Mid Range,28,54,2
Alfa Romeo,Giulia Quadrifoglio,2021,0.34523809523809523,0.17811984606926884,0.2557736720554272,0.42553191489361697,74750.0,0.034482758620689655,0.43432992644951773,0.49954935097136743,Entry Level,1,92,0
Bentley,Continental GT,2021,0.7142857142857142,0.24463991203958219,0.3833718244803695,0.3191489361702128,218400.0,0.034482758620689655,0.16361957525392426,0.7416493851794149,High End,7,68,1
BMW,M5,2021,0.5238095238095238,0.23034634414513466,0.31928406466512704,0.297872340425532,103500.0,0.034482758620689655,0.2878368169226895,0.5581876444021315,Mid Range,6,110,2
Dodge,Challenger Hellcat,2021,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,70595.0,0.034482758620689655,0.2074881601286748,0.5492895928839349,Entry Level,10,56,0
Ford,GT,2022,0.41666666666666663,0.2561847168774052,0.31755196304849886,0.25531914893617025,500000.0,0.017241379310344827,0.4759002770083103,0.4637236650968223,Ultra Luxury,12,86,3
McLaren,570S,2021,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.27659574468085113,203500.0,0.034482758620689655,0.3325557661466686,0.3821492470440727,High End,21,8,1
Mercedes-Benz,SLS AMG,2015,0.738095238095238,0.2210005497526113,0.27655889145496537,0.3829787234042553,221580.0,0.13793103448275862,0.12367080689840051,0.4261634811212319,High End,23,155,1
Nissan,370Z Nismo,2020,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.6170212765957447,47190.0,0.05172413793103449,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Porsche,Boxster,2021,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.6595744680851064,62000.0,0.034482758620689655,0.3407202216066483,0.5735821016823212,Entry Level,28,38,0
Porsche,718 Cayman,2022,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.6595744680851064,61500.0,0.017241379310344827,0.3407202216066483,0.5735821016823212,Entry Level,28,13,0
Lamborghini,Aventador,2021,0.7738095238095237,0.3177570093457944,0.30658198614318705,0.23404255319148937,393695.0,0.034482758620689655,0.21184743234604733,0.2651714047308119,Ultra Luxury,16,34,3
Ferrari,Roma,2021,0.46428571428571425,0.23694337548103356,0.32390300230946883,0.3191489361702128,222630.0,0.034482758620689655,0.3675687193692735,0.551590019853479,High End,11,148,1
Audi,RS 5,2022,0.34523809523809523,0.1445849367784497,0.25519630484988454,0.36170212765957444,75400.0,0.017241379310344827,0.35275575508644574,0.6556066230980025,Mid Range,5,134,2
McLaren,570S,2020,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.27659574468085113,208000.0,0.05172413793103449,0.3325557661466686,0.3821492470440727,High End,21,8,1
BMW,M2,2022,0.3571428571428571,0.12314458493677845,0.23441108545034642,0.5106382978723405,58900.0,0.017241379310344827,0.2825484764542937,0.664808515194555,Entry Level,6,104,0
Mercedes-Benz,SL,2022,0.3571428571428571,0.13633864760857617,0.22170900692840645,0.6595744680851064,96250.0,0.017241379310344827,0.31357340720221616,0.5231387251798022,Mid Range,23,152,2
Chevrolet,Camaro,2021,0.738095238095238,0.15063221550302364,0.26270207852193994,0.46808510638297873,25000.0,0.034482758620689655,0.04360646948440708,0.6615504289976896,Entry Level,9,48,0
Porsche,Panamera,2022,0.34523809523809523,0.07916437603078615,0.19110854503464203,0.723404255319149,88550.0,0.017241379310344827,0.1936192568535677,0.6859108888696378,Mid Range,28,123,2
Audi,RS 6,2022,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,109000.0,0.017241379310344827,0.33199445983379505,0.6593177303348631,Mid Range,5,136,2
Porsche,Taycan 4S,2021,,0.13633864760857617,0.27251732101616627,0.42553191489361697,103800.0,0.034482758620689655,,0.7938105015347822,Mid Range,28,165,2
Audi,RS 7,2022,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,117000.0,0.017241379310344827,0.33199445983379505,0.6593177303348631,Mid Range,5,138,2
BMW,M4,2021,0.3571428571428571,0.1605277625068719,0.23441108545034642,0.46808510638297873,72800.0,0.034482758620689655,0.3704524469067405,0.47464098089632534,Entry Level,6,107,0
Mercedes-Benz,SLS AMG,2015,0.738095238095238,0.24244090159428255,0.2702078521939954,0.36170212765957444,228000.0,0.13793103448275862,0.14806540970422657,0.3348513355917392,High End,23,155,1
Nissan,370Z Nismo,2021,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.6808510638297872,48000.0,0.034482758620689655,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Aston Martin,DBS Superleggera,2021,0.6190476190476191,0.29356789444749865,0.3833718244803695,0.297872340425532,307820.0,0.034482758620689655,0.2922437673130195,0.5674304704015259,Ultra Luxury,4,74,3
Lexus,LC 500,2021,0.5952380952380952,0.1594282572842221,0.22979214780600463,0.5531914893617023,93000.0,0.034482758620689655,0.1243213296398892,0.4570380756848903,Mid Range,17,102,2
Bentley,Continental GT,2021,0.47619047619047616,0.24463991203958219,0.3833718244803695,0.3191489361702128,202500.0,0.034482758620689655,0.3659279778393353,0.7416493851794149,High End,7,68,1
Tesla,Model S Plaid,2022,,0.46124244090159433,0.6062355658198614,0.03829787234042553,131190.0,0.017241379310344827,,0.7003599851662344,Mid Range,34,116,2
Rolls-Royce,Dawn,2021,0.7857142857142856,0.21000549752611325,0.3493071593533487,0.5319148936170213,346300.0,0.034482758620689655,0.08981784605053303,0.7599874560113346,Ultra Luxury,30,75,3
Bugatti,Chiron Pur Sport,2021,0.9523809523809523,0.7251236943375482,0.6812933025404156,0.10638297872340424,3599000.0,0.034482758620689655,0.48614958448753465,0.3800517815885104,Ultra Luxury,8,65,3
McLaren,Senna,2019,0.47619047619047616,0.3342495876855415,0.3406466512702078,0.19148936170212771,1050000.0,0.06896551724137931,0.5239612188365652,0.3287424986600789,Ultra Luxury,21,157,3
Porsche,Panamera Turbo S E-Hybrid,2021,,0.279824079164376,0.3700923787528868,0.25531914893617025,186350.0,0.034482758620689655,,0.5678450368574058,High End,28,127,1
Aston Martin,DB11,2021,0.47619047619047616,0.177020340846619,0.28752886836027713,0.4042553191489362,205600.0,0.034482758620689655,0.24667590027700834,0.6484338791991754,High End,4,73,1
Bentley,Continental GT,2021,0.7142857142857142,0.24463991203958219,0.3833718244803695,0.3829787234042553,201000.0,0.034482758620689655,0.16361957525392426,0.7416493851794149,High End,7,68,1
Bugatti,Chiron,2021,0.9523809523809523,0.7251236943375482,0.6812933025404156,0.14893617021276595,3000000.0,0.034482758620689655,0.48614958448753465,0.3800517815885104,Ultra Luxury,8,64,3
Chevrolet,Camaro ZL1,2022,0.738095238095238,0.25783397471137987,0.37528868360277134,0.36170212765957444,67000.0,0.017241379310344827,0.1655794835135376,0.6615504289976896,Entry Level,9,52,0
Dodge,Challenger Hellcat,2021,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,64000.0,0.034482758620689655,0.2074881601286748,0.5492895928839349,Entry Level,10,56,0
Ferrari,812 Superfast,2021,0.7738095238095237,0.3342495876855415,0.30600461893764436,0.21276595744680848,340000.0,0.034482758620689655,0.22974643085446408,0.22839839906079928,Ultra Luxury,11,17,3
Lamborghini,Aventador SVJ,2021,0.7738095238095237,0.3238042880703683,0.30658198614318705,0.21276595744680848,517770.0,0.034482758620689655,0.21841039846580015,0.2519836063670454,Ultra Luxury,16,36,3
Mercedes-AMG,GT Black Series,2021,0.47619047619047616,0.29631665750412317,0.3406466512702078,0.27659574468085113,325000.0,0.034482758620689655,0.4570637119113574,0.4233028758519001,Ultra Luxury,22,89,3
Nissan,400Z,2023,0.3571428571428571,0.12039582188015395,0.20207852193995382,0.46808510638297873,40000.0,0.0,0.27608494921514315,0.4966098152813737,Entry Level,24,4,0
Porsche,Cayman GT4,2021,0.47619047619047616,0.1280923584387026,0.1784064665127021,0.5106382978723405,101000.0,0.034482758620689655,0.16038781163434904,0.32688831421096176,Mid Range,28,54,2
Rimac,Nevera,2021,,0.9527212754260584,0.9792147806004619,0.021276595744680826,2400000.0,0.034482758620689655,,0.5112597130513704,Ultra Luxury,29,122,3
Tesla,Model S Plaid,2021,,0.46124244090159433,,0.021276595744680826,139990.0,0.034482758620689655,,,Mid Range,34,116,2
Toyota,Supra,2021,0.3571428571428571,0.11050027487630566,0.21247113163972287,0.44680851063829785,43000.0,0.034482758620689655,0.25281625115420125,0.6131908773321729,Entry Level,35,161,0
BMW,M2,2022,0.3571428571428571,0.12314458493677845,0.23441108545034642,0.4893617021276595,58900.0,0.017241379310344827,0.2825484764542937,0.664808515194555,Entry Level,6,104,0
Nissan,370Z Nismo,2021,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.6382978723404255,45000.0,0.034482758620689655,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Dodge,Charger Hellcat,2021,0.738095238095238,0.2891698735568994,0.37528868360277134,0.3829787234042553,69995.0,0.034482758620689655,0.2012331337682066,0.5551672325979159,Entry Level,10,62,0
Aston Martin,DBS Superleggera,2021,0.6190476190476191,0.29356789444749865,0.3827944572748268,0.297872340425532,305000.0,0.034482758620689655,0.2922437673130195,0.5655849810172876,Ultra Luxury,4,74,3
Alfa Romeo,Giulia Quadrifoglio,2021,0.34523809523809523,0.17811984606926884,0.2557736720554272,0.42553191489361697,75000.0,0.034482758620689655,0.43432992644951773,0.49954935097136743,Entry Level,1,92,0
Audi,TT RS,2021,0.2976190476190476,0.11709730621220453,0.20438799076212472,0.3829787234042553,68000.0,0.034482758620689655,0.3701939058171746,0.5275885092280929,Entry Level,5,162,0
Bentley,Continental GT,2021,0.7142857142857142,0.24463991203958219,0.3833718244803695,0.3829787234042553,203825.0,0.034482758620689655,0.16361957525392426,0.7416493851794149,High End,7,68,1
Chevrolet,Corvette Stingray,2021,0.738095238095238,0.1726223199560198,0.27136258660508084,0.23404255319148937,58900.0,0.034482758620689655,0.06862657492628002,0.5949077567890771,Entry Level,9,71,0
Dodge,Challenger SRT Hellcat,2021,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,63000.0,0.034482758620689655,0.2074881601286748,0.5492895928839349,Entry Level,10,59,0
Ford,Mustang GT,2022,0.5952380952380952,0.15338097855964816,0.24249422632794457,0.46808510638297873,45000.0,0.017241379310344827,0.11578947368421053,0.5468091324993828,Entry Level,12,118,0
Ferrari,Roma,2022,0.46428571428571425,0.23694337548103356,0.3233256351039261,0.3191489361702128,222630.0,0.017241379310344827,0.3675687193692735,0.5494339333996708,High End,11,148,1
McLaren,570S,2021,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.19148936170212771,204995.0,0.034482758620689655,0.3325557661466686,0.3821492470440727,High End,21,8,1
BMW,M4,2022,0.3571428571428571,0.1605277625068719,0.23441108545034642,0.4893617021276595,71800.0,0.017241379310344827,0.3704524469067405,0.47464098089632534,Entry Level,6,107,0
Mercedes-Benz,SLS AMG,2021,0.738095238095238,0.24244090159428255,0.2702078521939954,0.36170212765957444,243600.0,0.034482758620689655,0.14806540970422657,0.3348513355917392,High End,23,155,1
Nissan,370Z Nismo,2021,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.6808510638297872,47190.0,0.034482758620689655,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Audi,RS6,2022,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,113000.0,0.017241379310344827,0.33199445983379505,0.6593177303348631,Mid Range,5,143,2
Mercedes-Benz,GT 63,2021,0.47619047619047616,0.21770203408466188,0.3406466512702078,0.3191489361702128,161200.0,0.034482758620689655,0.31842105263157894,0.6912797597195212,High End,23,87,1
Aston Martin,DBS Superleggera,2021,0.6190476190476191,0.29356789444749865,0.3827944572748268,0.297872340425532,310000.0,0.034482758620689655,0.2922437673130195,0.5655849810172876,Ultra Luxury,4,74,3
Pagani,Huayra,2021,0.7142857142857142,0.3205057724024189,0.4255196304849884,0.25531914893617025,2600000.0,0.034482758620689655,0.25281625115420125,0.6149180041773697,Ultra Luxury,25,95,3
Rimac,C_Two,2022,,0.9527212754260584,0.9792147806004619,0.010638297872340441,2400000.0,0.017241379310344827,,0.5112597130513704,Ultra Luxury,29,47,3
McLaren,Senna,2021,0.47619047619047616,0.3342495876855415,0.3406466512702078,0.19148936170212771,1000000.0,0.034482758620689655,0.5239612188365652,0.3287424986600789,Ultra Luxury,21,157,3
Porsche,918 Spyder,2015,0.5476190476190476,0.3881253435953821,0.5450346420323325,0.08510638297872347,1800000.0,0.13793103448275862,0.5068047693604723,0.7463451526218611,Ultra Luxury,28,20,3
Lamborghini,Aventador SVJ,2020,0.7738095238095237,0.3177570093457944,0.30658198614318705,0.21276595744680848,517000.0,0.05172413793103449,0.21184743234604733,0.2651714047308119,Ultra Luxury,16,36,3
Audi,RS 6 Avant,2021,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,110000.0,0.034482758620689655,0.33199445983379505,0.6593177303348631,Mid Range,5,137,2
Bentley,Continental GT Speed,2022,0.7142857142857142,0.25783397471137987,0.3833718244803695,0.36170212765957444,300000.0,0.017241379310344827,0.17913204062788549,0.6899709655149625,High End,7,69,1
Chevrolet,Camaro ZL1,2021,0.738095238095238,0.25783397471137987,0.37528868360277134,0.36170212765957444,68000.0,0.034482758620689655,0.1655794835135376,0.6615504289976896,Entry Level,9,52,0
Lotus,Evija,2022,,0.9846069268829029,0.7240184757505773,0.14893617021276595,2700000.0,0.017241379310344827,,0.18111488884225435,Ultra Luxury,18,76,3
Mercedes-AMG,GT Black Series,2021,0.47619047619047616,0.29631665750412317,0.3406466512702078,0.27659574468085113,330000.0,0.034482758620689655,0.4570637119113574,0.4233028758519001,Ultra Luxury,22,89,3
Aston Martin,DB11,2021,0.47619047619047616,0.177020340846619,0.29618937644341803,0.44680851063829785,205000.0,0.034482758620689655,0.24667590027700834,0.6877835285947179,High End,4,73,1
Bentley,Continental GT,2022,0.47619047619047616,0.19846069268829025,0.3279445727482679,0.44680851063829785,229000.0,0.017241379310344827,0.2844875346260388,0.724848671899892,High End,7,68,1
Lotus,Evora GT,2021,0.41666666666666663,0.12919186366135238,0.18302540415704388,0.42553191489361697,100000.0,0.034482758620689655,0.21994459833795013,0.34752887596085735,Mid Range,18,78,2
Maserati,GranTurismo,2021,0.5595238095238095,0.15008246289169874,0.22170900692840645,0.6170212765957447,135000.0,0.034482758620689655,0.13361230624152762,0.45809945172646305,Mid Range,19,93,2
Porsche,Boxster,2022,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.6595744680851064,63000.0,0.017241379310344827,0.3407202216066483,0.5735821016823212,Entry Level,28,38,0
Alfa Romeo,4C,2020,0.21428571428571427,0.03078614623419461,0.1489607390300231,0.5106382978723405,67150.0,0.05172413793103449,0.2696214219759926,0.7784703577079896,Entry Level,1,6,0
Chevrolet,Camaro,2022,0.738095238095238,0.15063221550302364,0.26270207852193994,0.46808510638297873,62195.0,0.017241379310344827,0.04360646948440708,0.6615504289976896,Entry Level,9,48,0
Dodge,Challenger,2022,0.42857142857142855,0.06816932380428807,0.15473441108545036,0.9787234042553193,28000.0,0.017241379310344827,0.08756540473991994,0.5014769153582485,Entry Level,10,55,0
Mercedes-Benz,AMG C 63,2021,0.47619047619047616,0.15832875206157226,0.27655889145496537,0.42553191489361697,69900.0,0.034482758620689655,0.21371191135734072,0.6896852884802168,Entry Level,23,23,0
Nissan,370Z,2021,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.7446808510638298,30090.0,0.034482758620689655,0.12585161338623943,0.38256516236894955,Entry Level,24,1,0
Porsche,Cayman,2022,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.6595744680851064,68000.0,0.017241379310344827,0.3407202216066483,0.5735821016823212,Entry Level,28,53,0
BMW,i8,2022,0.17857142857142855,0.10335349092908193,0.10623556581986143,0.5106382978723405,147500.0,0.017241379310344827,0.7130193905817176,0.0,Mid Range,6,175,2
Lamborghini,Aventador S,2021,0.7738095238095237,0.3012644310060473,0.29272517321016167,0.23404255319148937,417650.0,0.034482758620689655,0.19394843383763052,0.2597197980509448,Ultra Luxury,16,35,3
Audi,RS7,2022,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,115000.0,0.017241379310344827,0.33199445983379505,0.6593177303348631,Mid Range,5,145,2
McLaren,GT,2022,0.47619047619047616,0.24134139637163277,0.2684757505773672,0.27659574468085113,208000.0,0.017241379310344827,0.3601108033240997,0.33166920156505786,High End,21,86,1
Mercedes-Benz,SLS AMG,2021,0.47619047619047616,0.30181418361737217,0.3406466512702078,0.23404255319148937,250000.0,0.034482758620689655,0.4667590027700832,0.4084908572685474,High End,23,155,1
Nissan,370Z Nismo,2021,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.6808510638297872,46100.0,0.034482758620689655,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Porsche,Panamera Turbo S,2022,0.47619047619047616,0.24683892248488182,0.348729792147806,0.27659574468085113,180000.0,0.017241379310344827,0.3698060941828255,0.6070938454215092,High End,28,126,1
Ferrari,Portofino,2022,0.46428571428571425,0.22539857064321056,0.32390300230946883,0.34042553191489355,250000.0,0.017241379310344827,0.3466865544427872,0.5945694691128912,High End,11,128,1
Audi,TT RS,2022,0.2976190476190476,0.11709730621220453,0.20438799076212472,0.3829787234042553,70000.0,0.017241379310344827,0.3701939058171746,0.5275885092280929,Entry Level,5,162,0
McLaren,570S,2021,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.27659574468085113,200000.0,0.034482758620689655,0.3325557661466686,0.3821492470440727,High End,21,8,1
BMW,i8,2022,,0.10335349092908193,0.10623556581986143,0.5106382978723405,148500.0,0.017241379310344827,,0.0,Mid Range,6,175,2
Ferrari,Portofino,2022,0.46428571428571425,0.23694337548103356,0.32390300230946883,0.3191489361702128,245000.0,0.017241379310344827,0.3675687193692735,0.551590019853479,High End,11,128,1
Audi,TT RS,2022,0.2976190476190476,0.11709730621220453,0.20438799076212472,0.3829787234042553,67800.0,0.017241379310344827,0.3701939058171746,0.5275885092280929,Entry Level,5,162,0
McLaren,GT,2022,0.47619047619047616,0.24134139637163277,0.2684757505773672,0.27659574468085113,211300.0,0.017241379310344827,0.3601108033240997,0.33166920156505786,High End,21,86,1
Mercedes-Benz,SLS AMG,2015,0.738095238095238,0.24244090159428255,0.2702078521939954,0.36170212765957444,222500.0,0.13793103448275862,0.14806540970422657,0.3348513355917392,High End,23,155,1
Chevrolet,Camaro SS,2022,0.738095238095238,0.15063221550302364,0.26270207852193994,0.46808510638297873,43995.0,0.017241379310344827,0.04360646948440708,0.6615504289976896,Entry Level,9,49,0
Porsche,911 Turbo S,2022,0.45238095238095233,0.2523364485981308,0.3406466512702078,0.17021276595744683,208000.0,0.017241379310344827,0.4121592068814697,0.5584625454249922,High End,28,19,1
BMW,M5 Competition,2022,0.5238095238095238,0.23969213853765803,0.31928406466512704,0.27659574468085113,103500.0,0.017241379310344827,0.30282044824981114,0.5246791255572459,Mid Range,6,111,2
Aston Martin,Vantage,2022,0.47619047619047616,0.177020340846619,0.2915704387990762,0.36170212765957444,152995.0,0.017241379310344827,0.24667590027700834,0.6667970489170952,High End,4,168,1
Ferrari,F8 Spider,2021,0.46428571428571425,0.2908191313908741,0.3279445727482679,0.23404255319148937,274280.0,0.034482758620689655,0.4650188223595426,0.39764544705158433,High End,11,81,1
Lexus,LC 500,2022,0.5952380952380952,0.1594282572842221,0.22979214780600463,0.5531914893617023,102550.0,0.017241379310344827,0.1243213296398892,0.4570380756848903,Mid Range,17,102,2
Porsche,Taycan,2022,,0.15832875206157226,0.27655889145496537,0.42553191489361697,79900.0,0.017241379310344827,,0.6896852884802168,Mid Range,28,164,2
Audi,RS6 Avant,2021,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,109000.0,0.034482758620689655,0.33199445983379505,0.6593177303348631,Mid Range,5,144,2
BMW,M4,2022,0.3571428571428571,0.1605277625068719,0.23441108545034642,0.42553191489361697,71800.0,0.017241379310344827,0.3704524469067405,0.47464098089632534,Entry Level,6,107,0
Mercedes-Benz,AMG GT R,2021,0.47619047619047616,0.21770203408466188,0.2979214780600462,0.36170212765957444,180000.0,0.034482758620689655,0.31842105263157894,0.5220512617644796,High End,23,31,1
Porsche,Panamera Turbo S E-Hybrid,2021,0.47619047619047616,0.279824079164376,0.37066974595842955,0.25531914893617025,190000.0,0.034482758620689655,0.4279778393351801,0.569757391799044,High End,28,127,1
Lamborghini,Urus,2021,0.47619047619047616,0.25288620120945576,0.36200923787528866,0.36170212765957444,218000.0,0.034482758620689655,0.38047091412742384,0.6327308521861025,High End,16,167,1
Ferrari,Portofino M,2021,0.46428571428571425,0.23694337548103356,0.32390300230946883,0.34042553191489355,235000.0,0.034482758620689655,0.3675687193692735,0.551590019853479,High End,11,129,1
Audi,TT RS,2022,0.2976190476190476,0.11709730621220453,0.20438799076212472,0.3829787234042553,67600.0,0.017241379310344827,0.3701939058171746,0.5275885092280929,Entry Level,5,162,0
Mercedes-Benz,SLS AMG Black Series,2021,0.738095238095238,0.24244090159428255,0.2702078521939954,0.36170212765957444,335000.0,0.034482758620689655,0.14806540970422657,0.3348513355917392,Ultra Luxury,23,156,3
Porsche,718 Boxster,2022,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.6595744680851064,63000.0,0.017241379310344827,0.3407202216066483,0.5735821016823212,Entry Level,28,12,0
Lamborghini,Aventador SVJ,2020,0.7738095238095237,0.3177570093457944,0.30658198614318705,0.21276595744680848,573966.0,0.05172413793103449,0.21184743234604733,0.2651714047308119,Ultra Luxury,16,36,3
Audi,TT RS Coupe,2022,0.2976190476190476,0.11709730621220453,0.20438799076212472,0.36170212765957444,68000.0,0.017241379310344827,0.3701939058171746,0.5275885092280929,Entry Level,5,163,0
McLaren,GT,2020,0.47619047619047616,0.23694337548103356,0.2684757505773672,0.27659574468085113,210000.0,0.05172413793103449,0.35235457063711917,0.34460572028790615,High End,21,86,1
BMW,Z4 Roadster,2022,0.23809523809523808,0.040681693238042896,0.1703233256351039,0.723404255319149,50000.0,0.017241379310344827,0.25346260387811637,0.8685347285632626,Entry Level,6,174,0
Mercedes-Benz,SLS AMG,2015,0.738095238095238,0.24244090159428255,0.2702078521939954,0.3829787234042553,200000.0,0.13793103448275862,0.14806540970422657,0.3348513355917392,High End,23,155,1
Chevrolet,Camaro SS Convertible,2022,0.738095238095238,0.15063221550302364,0.26270207852193994,0.46808510638297873,49000.0,0.017241379310344827,0.04360646948440708,0.6615504289976896,Entry Level,9,51,0
Nissan,370Z Coupe,2020,0.44047619047619047,0.08301264431006049,0.1558891454965358,0.6808510638297872,30090.0,0.05172413793103449,0.1069851014449352,0.4151331265781334,Entry Level,24,2,0
Aston Martin,Vantage,2021,0.47619047619047616,0.177020340846619,0.2915704387990762,0.3829787234042553,142086.0,0.034482758620689655,0.24667590027700834,0.6667970489170952,Mid Range,4,168,2
Bentley,Continental GT,2022,0.7142857142857142,0.24463991203958219,0.3833718244803695,0.3191489361702128,225000.0,0.017241379310344827,0.16361957525392426,0.7416493851794149,High End,7,68,1
Bugatti,Chiron,2021,0.9523809523809523,0.7135788894997251,0.6812933025404156,0.12765957446808507,3000000.0,0.034482758620689655,0.47596952908587264,0.39479049119550746,Ultra Luxury,8,64,3
Dodge,Challenger SRT Hellcat,2022,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,68000.0,0.017241379310344827,0.2074881601286748,0.5492895928839349,Entry Level,10,59,0
Jaguar,F-Type,2022,0.23809523809523808,0.06322155030236394,0.1703233256351039,0.7659574468085107,63700.0,0.017241379310344827,0.3329639889196676,0.6570925745729242,Entry Level,13,79,0
Lotus,Evora GT,2021,0.41666666666666663,0.12919186366135238,0.18302540415704388,0.42553191489361697,98395.0,0.034482758620689655,0.21994459833795013,0.34752887596085735,Mid Range,18,78,2
Porsche,Panamera Turbo S E-Hybrid,2021,0.47619047619047616,0.2792743265530511,0.37066974595842955,0.25531914893617025,190000.0,0.034482758620689655,0.4270083102493075,0.5715392958230382,High End,28,127,1
Lamborghini,Aventador SVJ,2021,0.7738095238095237,0.3177570093457944,0.30658198614318705,0.21276595744680848,517000.0,0.034482758620689655,0.21184743234604733,0.2651714047308119,Ultra Luxury,16,36,3
Mercedes-Benz,S63 AMG,2021,0.47619047619047616,0.2319956019791094,0.3833718244803695,0.34042553191489355,168000.0,0.034482758620689655,0.34362880886426594,0.795034706764791,High End,23,150,1
